,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc,parent_disease,gene_count,show_plots,use_class_weights,oversample,model_type
0,0.36944133043289185,82.0,1604.0,6468.0,12.0,0.8021063208580017,0.048635825514793396,0.8723404407501221,0.9225587248802185,0.330264687538147,MESH:D019636,20,False,True,False,CNN
1,0.27973252534866333,75.0,1071.0,7005.0,15.0,0.8670095801353455,0.06544502824544907,0.8333333134651184,0.9380091428756714,0.32224053144454956,MESH:D019636,20,False,False,True,CNN
2,0.04027407616376877,19.0,9.0,8070.0,68.0,0.9905706644058228,0.6785714030265808,0.2183908075094223,0.8843069672584534,0.36316388845443726,MESH:D019636,20,False,False,False,CNN
3,0.2627702057361603,87.0,1085.0,6980.0,14.0,0.8654175996780396,0.0742320790886879,0.8613861203193665,0.9383911490440369,0.6007814407348633,MESH:D019636,20,False,True,False,DNN
4,0.29935353994369507,88.0,1180.0,6886.0,12.0,0.8540288805961609,0.06940063089132309,0.8799999952316284,0.9440770149230957,0.6269052624702454,MESH:D019636,20,False,False,True,DNN
5,0.02898663654923439,32.0,7.0,8073.0,54.0,0.9925299882888794,0.8205128312110901,0.3720930218696594,0.9386621117591858,0.5373001098632812,MESH:D019636,20,False,False,False,DNN
6,0.37766021490097046,94.0,2305.0,7509.0,11.0,0.7665086984634399,0.03918299451470375,0.8952381014823914,0.9392796754837036,0.43918943405151367,MESH:D019636,50,False,True,False,CNN
7,0.2977651059627533,87.0,1444.0,8377.0,11.0,0.8533118367195129,0.056825604289770126,0.8877550959587097,0.953416645526886,0.3524220585823059,MESH:D019636,50,False,False,True,CNN
8,0.03377222269773483,44.0,7.0,9805.0,63.0,0.9929428100585938,0.8627451062202454,0.4112149477005005,0.9036436676979065,0.5145842432975769,MESH:D019636,50,False,False,False,CNN
9,0.22292281687259674,79.0,1115.0,8713.0,12.0,0.8863796591758728,0.06616415083408356,0.8681318759918213,0.9579463601112366,0.5968707799911499,MESH:D019636,50,False,True,False,DNN
10,0.15375959873199463,82.0,700.0,9118.0,19.0,0.9275128245353699,0.10485933721065521,0.8118811845779419,0.9386967420578003,0.6632705926895142,MESH:D019636,50,False,False,True,DNN
11,0.024322204291820526,54.0,2.0,9801.0,62.0,0.9935477375984192,0.9642857313156128,0.4655172526836395,0.9539114236831665,0.6967166066169739,MESH:D019636,50,False,False,False,DNN
12,0.2840544581413269,78.0,1398.0,9434.0,18.0,0.8704245686531067,0.05284553021192551,0.8125,0.9183255434036255,0.48141226172447205,MESH:D019636,100,False,True,False,CNN
13,0.2846517860889435,104.0,1391.0,9420.0,13.0,0.8715226650238037,0.06956521421670914,0.8888888955116272,0.9584829807281494,0.4903707504272461,MESH:D019636,100,False,False,True,CNN
14,0.02612338215112686,43.0,7.0,10820.0,58.0,0.994051992893219,0.8600000143051147,0.42574256658554077,0.9403014183044434,0.5597139596939087,MESH:D019636,100,False,False,False,CNN
15,0.20681430399417877,99.0,1080.0,9738.0,11.0,0.9001647233963013,0.08396946638822556,0.8999999761581421,0.9679570198059082,0.709860622882843,MESH:D019636,100,False,True,False,DNN
16,0.12419357150793076,88.0,685.0,10126.0,29.0,0.9346632361412048,0.11384217441082001,0.752136766910553,0.9447637796401978,0.6049976944923401,MESH:D019636,100,False,False,True,DNN
17,0.021306026726961136,57.0,1.0,10824.0,46.0,0.9956991076469421,0.982758641242981,0.553398072719574,0.9422650337219238,0.6886928677558899,MESH:D019636,100,False,False,False,DNN
18,0.2572952210903168,113.0,1413.0,10604.0,8.0,0.8829296231269836,0.07404980063438416,0.93388432264328,0.9699430465698242,0.40752890706062317,MESH:D019636,250,False,True,False,CNN
19,0.19139772653579712,104.0,911.0,11114.0,9.0,0.9242050051689148,0.10246305167675018,0.9203540086746216,0.9789806604385376,0.5025837421417236,MESH:D019636,250,False,False,True,CNN
20,0.0255731288343668,63.0,11.0,11995.0,69.0,0.9934091567993164,0.8513513803482056,0.47727271914482117,0.9608084559440613,0.6375100612640381,MESH:D019636,250,False,False,False,CNN
21,0.12354718148708344,115.0,763.0,11238.0,22.0,0.9353270530700684,0.1309794932603836,0.8394160866737366,0.9646470546722412,0.6827749013900757,MESH:D019636,250,False,True,False,DNN
22,0.12003760784864426,77.0,535.0,11485.0,41.0,0.952545702457428,0.12581700086593628,0.6525423526763916,0.8589730262756348,0.531990647315979,MESH:D019636,250,False,False,True,DNN
23,0.023644860833883286,53.0,4.0,12025.0,56.0,0.9950568675994873,0.9298245906829834,0.4862385392189026,0.9037609100341797,0.6279146671295166,MESH:D019636,250,False,False,False,DNN
24,0.18780265748500824,110.0,1130.0,11374.0,15.0,0.9093356728553772,0.08870967477560043,0.8799999952316284,0.9601528644561768,0.46916088461875916,MESH:D019636,500,False,True,False,CNN
25,0.16056202352046967,93.0,791.0,11727.0,18.0,0.9359411001205444,0.10520362108945847,0.837837815284729,0.9662967920303345,0.44324836134910583,MESH:D019636,500,False,False,True,CNN
26,0.028313690796494484,36.0,0.0,12515.0,78.0,0.993823766708374,1.0,0.31578946113586426,0.9095131158828735,0.5838879346847534,MESH:D019636,500,False,False,False,CNN
27,0.15277370810508728,102.0,916.0,11591.0,20.0,0.9258848428726196,0.1001964658498764,0.8360655903816223,0.9643742442131042,0.6468932628631592,MESH:D019636,500,False,True,False,DNN
