,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc,parent_disease,gene_count,show_plots,use_class_weights,oversample,model_type
0,0.2930827736854553,87.0,1202.0,7225.0,5.0,0.8583167195320129,0.06749418377876282,0.945652186870575,0.9715433120727539,0.6422709226608276,MESH:D019636,20,False,True,False,DNN
1,0.20928142964839935,79.0,894.0,7540.0,6.0,0.8943538069725037,0.08119218796491623,0.929411768913269,0.9677557945251465,0.7037879824638367,MESH:D019636,20,False,False,True,DNN
2,0.20228314399719238,71.0,768.0,9436.0,19.0,0.9235476851463318,0.08462455123662949,0.7888888716697693,0.9561402797698975,0.6188598275184631,MESH:D019636,50,False,True,False,DNN
3,0.14562945067882538,85.0,781.0,9401.0,27.0,0.9215076565742493,0.09815242141485214,0.7589285969734192,0.9395326375961304,0.5785863399505615,MESH:D019636,50,False,False,True,DNN
4,0.16946743428707123,117.0,1038.0,11326.0,15.0,0.9157330393791199,0.10129870474338531,0.8863636255264282,0.966673731803894,0.6875085830688477,MESH:D019636,250,False,True,False,DNN
5,0.12116619199514389,95.0,783.0,11599.0,19.0,0.9358194470405579,0.10820045322179794,0.8333333134651184,0.9362841248512268,0.5706288814544678,MESH:D019636,250,False,False,True,DNN
6,0.1947377324104309,111.0,1146.0,11425.0,18.0,0.9083464741706848,0.08830548822879791,0.8604651093482971,0.9516009092330933,0.5650304555892944,MESH:D019636,300,False,True,False,DNN
7,0.13359138369560242,106.0,784.0,11785.0,25.0,0.936299204826355,0.11910112202167511,0.8091602921485901,0.9493318796157837,0.584304928779602,MESH:D019636,300,False,False,True,DNN
8,0.11879349499940872,110.0,753.0,11921.0,26.0,0.9391881227493286,0.12746234238147736,0.8088235259056091,0.9598140716552734,0.5633929967880249,MESH:D019636,350,False,True,False,DNN
9,0.11412373185157776,106.0,690.0,11982.0,32.0,0.9436377882957458,0.13316583633422852,0.7681159377098083,0.9067783355712891,0.6006332635879517,MESH:D019636,350,False,False,True,DNN
10,0.13890238106250763,99.0,974.0,11793.0,13.0,0.9233636260032654,0.09226468205451965,0.8839285969734192,0.9776107668876648,0.6427396535873413,MESH:D019636,400,False,True,False,DNN
11,0.11210150271654129,82.0,583.0,12177.0,37.0,0.9518595933914185,0.12330827116966248,0.6890756487846375,0.908760666847229,0.5793734192848206,MESH:D019636,400,False,False,True,DNN
12,0.13922786712646484,116.0,795.0,12038.0,22.0,0.9370133280754089,0.12733259797096252,0.8405796885490417,0.9646605849266052,0.6509806513786316,MESH:D019636,450,False,True,False,DNN
13,0.10347628593444824,89.0,585.0,12263.0,34.0,0.9522781372070312,0.13204747438430786,0.7235772609710693,0.9243930578231812,0.5682294368743896,MESH:D019636,450,False,False,True,DNN
14,0.17295770347118378,125.0,1177.0,11722.0,13.0,0.9087213277816772,0.09600614756345749,0.9057971239089966,0.9745000004768372,0.6561524271965027,MESH:D019636,500,False,True,False,DNN
15,0.12999533116817474,108.0,887.0,12000.0,42.0,0.9287412762641907,0.10854271054267883,0.7200000286102295,0.922877848148346,0.5585970878601074,MESH:D019636,500,False,False,True,DNN
16,0.14194127917289734,108.0,848.0,12123.0,14.0,0.9341632723808289,0.11297070980072021,0.8852459192276001,0.9735552072525024,0.6252264380455017,MESH:D019636,550,False,True,False,DNN
17,0.09592622518539429,94.0,540.0,12432.0,27.0,0.9566944241523743,0.14826498925685883,0.7768595218658447,0.92242032289505,0.6316766738891602,MESH:D019636,550,False,False,True,DNN
18,0.1412714719772339,116.0,926.0,12085.0,19.0,0.9281150102615356,0.11132437735795975,0.8592592477798462,0.9606228470802307,0.7014977931976318,MESH:D019636,600,False,True,False,DNN
19,0.11783384531736374,97.0,628.0,12373.0,48.0,0.9485775232315063,0.13379310071468353,0.6689655184745789,0.8950244784355164,0.5721744894981384,MESH:D019636,600,False,False,True,DNN
20,0.184005007147789,111.0,1049.0,12019.0,12.0,0.9195663928985596,0.09568965435028076,0.9024389982223511,0.9784992933273315,0.6571882963180542,MESH:D019636,650,False,True,False,DNN
21,0.10753052681684494,95.0,585.0,12460.0,51.0,0.9517853260040283,0.13970588147640228,0.6506849527359009,0.8976299166679382,0.4662078320980072,MESH:D019636,650,False,False,True,DNN
22,0.14404594898223877,114.0,827.0,12253.0,16.0,0.9361847043037415,0.12114771455526352,0.8769230842590332,0.9788929224014282,0.6545412540435791,MESH:D019636,700,False,True,False,DNN
23,0.10738196223974228,99.0,504.0,12564.0,43.0,0.9585919976234436,0.16417910158634186,0.6971830725669861,0.8947053551673889,0.5772117972373962,MESH:D019636,700,False,False,True,DNN
24,0.1634754091501236,107.0,1143.0,11967.0,19.0,0.912209153175354,0.08560000360012054,0.8492063283920288,0.9570668935775757,0.14647197723388672,MESH:D019636,750,False,True,False,DNN
25,0.11081168055534363,112.0,764.0,12326.0,34.0,0.9397099018096924,0.1278538852930069,0.767123281955719,0.9413760900497437,0.6327341198921204,MESH:D019636,750,False,False,True,DNN
26,0.11673539876937866,117.0,746.0,12377.0,29.0,0.9415931701660156,0.1355735808610916,0.801369845867157,0.9683104157447815,0.6049537062644958,MESH:D019636,800,False,True,False,DNN
27,0.1302529126405716,100.0,788.0,12351.0,30.0,0.9383525252342224,0.11261261254549026,0.7692307829856873,0.9158599972724915,0.5770135521888733,MESH:D019636,800,False,False,True,DNN
