,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc,parent_disease,gene_count,show_plots,use_class_weights,oversample,model_type
0,0.221786230802536,70.0,1029.0,8251.0,13.0,0.8887108564376831,0.06369426846504211,0.8433734774589539,0.9489055275917053,0.6042034029960632,MESH:D019636,25,False,False,True,DNN
1,0.21818357706069946,97.0,781.0,8470.0,15.0,0.9149845242500305,0.11047835648059845,0.8660714030265808,0.9680536985397339,0.6939830780029297,MESH:D019636,25,False,True,False,DNN
2,0.022945668548345566,60.0,9.0,9250.0,44.0,0.9943394064903259,0.8695651888847351,0.5769230723381042,0.9467378854751587,0.71446293592453,MESH:D019636,25,False,False,False,DNN
3,0.20059646666049957,97.0,1399.0,9330.0,15.0,0.8695692420005798,0.06483957171440125,0.8660714030265808,0.9537593722343445,0.6141583323478699,MESH:D019636,50,False,False,True,DNN
4,0.2332066148519516,88.0,1113.0,9626.0,14.0,0.8960428237915039,0.07327227294445038,0.8627451062202454,0.9630862474441528,0.6495580673217773,MESH:D019636,50,False,True,False,DNN
5,0.026021352037787437,54.0,1.0,10720.0,66.0,0.9938197731971741,0.9818181991577148,0.44999998807907104,0.9204807877540588,0.6513687372207642,MESH:D019636,50,False,False,False,DNN
6,0.15183140337467194,91.0,666.0,10634.0,26.0,0.939388632774353,0.12021136283874512,0.7777777910232544,0.9447382092475891,0.6079267859458923,MESH:D019636,75,False,False,True,DNN
7,0.1726810485124588,93.0,886.0,10424.0,14.0,0.921170175075531,0.09499489516019821,0.8691588640213013,0.9652668833732605,0.6809507608413696,MESH:D019636,75,False,True,False,DNN
8,0.01965668983757496,75.0,7.0,11287.0,48.0,0.9951826333999634,0.9146341681480408,0.6097561120986938,0.9683464169502258,0.749213457107544,MESH:D019636,75,False,False,False,DNN
9,0.1785341203212738,96.0,990.0,10840.0,19.0,0.9155294895172119,0.0883977934718132,0.834782600402832,0.9550803303718567,0.6996526718139648,MESH:D019636,100,False,False,True,DNN
10,0.1617402285337448,79.0,914.0,10936.0,16.0,0.9221431612968445,0.0795568972826004,0.8315789699554443,0.9590770602226257,0.6556509733200073,MESH:D019636,100,False,True,False,DNN
11,0.017821844667196274,57.0,6.0,11840.0,42.0,0.9959815740585327,0.9047619104385376,0.5757575631141663,0.9479878544807434,0.6750832796096802,MESH:D019636,100,False,False,False,DNN
12,0.16585329174995422,101.0,963.0,11195.0,12.0,0.9205443859100342,0.09492481499910355,0.8938053250312805,0.9650868773460388,0.7040730714797974,MESH:D019636,125,False,False,True,DNN
13,0.19741806387901306,97.0,1310.0,10851.0,13.0,0.892184853553772,0.06894101202487946,0.8818181753158569,0.9654655456542969,0.6317207217216492,MESH:D019636,125,False,True,False,DNN
14,0.023692160844802856,56.0,6.0,12152.0,57.0,0.9948659539222717,0.9032257795333862,0.4955752193927765,0.910408616065979,0.6439504027366638,MESH:D019636,125,False,False,False,DNN
15,0.11800727993249893,84.0,622.0,11895.0,24.0,0.9488316774368286,0.11898016929626465,0.7777777910232544,0.9358224868774414,0.6143737435340881,MESH:D019636,150,False,False,True,DNN
16,0.20112161338329315,98.0,1113.0,11399.0,15.0,0.9106534719467163,0.080924853682518,0.8672566413879395,0.9718711972236633,0.6527112126350403,MESH:D019636,150,False,True,False,DNN
17,0.018342982977628708,73.0,11.0,12492.0,49.0,0.9952475428581238,0.8690476417541504,0.5983606576919556,0.9751738905906677,0.7378365993499756,MESH:D019636,150,False,False,False,DNN
18,0.1425202339887619,103.0,1007.0,11627.0,23.0,0.9192789793014526,0.09279279410839081,0.817460298538208,0.9489083290100098,0.6670719385147095,MESH:D019636,175,False,False,True,DNN
19,0.1615588217973709,120.0,1044.0,11580.0,16.0,0.9169278740882874,0.10309278219938278,0.8823529481887817,0.9708414077758789,0.6843518614768982,MESH:D019636,175,False,True,False,DNN
20,0.023628611117601395,64.0,1.0,12625.0,70.0,0.994435727596283,0.9846153855323792,0.4776119291782379,0.9395831227302551,0.6830359101295471,MESH:D019636,175,False,False,False,DNN
21,0.1281743049621582,95.0,800.0,11996.0,24.0,0.9361982345581055,0.10614524781703949,0.7983193397521973,0.9551224708557129,0.5946893692016602,MESH:D019636,200,False,False,True,DNN
22,0.1479412019252777,124.0,794.0,11985.0,12.0,0.9375919699668884,0.13507625460624695,0.9117646813392639,0.9813019633293152,0.7290676832199097,MESH:D019636,200,False,True,False,DNN
23,0.01442628726363182,72.0,3.0,12807.0,33.0,0.9972125291824341,0.9599999785423279,0.6857143044471741,0.9660670161247253,0.7988167405128479,MESH:D019636,200,False,False,False,DNN
24,0.1125703826546669,96.0,760.0,12203.0,23.0,0.9401467442512512,0.11214952915906906,0.8067227005958557,0.9548771381378174,0.6463810205459595,MESH:D019636,225,False,False,True,DNN
25,0.1332409381866455,93.0,763.0,12205.0,21.0,0.9400703310966492,0.10864485800266266,0.8157894611358643,0.969046950340271,0.6439511179924011,MESH:D019636,225,False,True,False,DNN
26,0.022667983546853065,82.0,13.0,12930.0,57.0,0.9946491122245789,0.8631578683853149,0.5899280309677124,0.9583612084388733,0.7240580320358276,MESH:D019636,225,False,False,False,DNN
