,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc,parent_disease,gene_count,show_plots,use_class_weights,oversample,model_type
0,0.24734123051166534,91.0,1056.0,8209.0,7.0,0.8864679932594299,0.07933740317821503,0.9285714030265808,0.968643307685852,0.6860365867614746,MESH:D019636,25,False,False,True,DNN
1,0.23185372352600098,79.0,1096.0,8174.0,14.0,0.8814482688903809,0.06723403930664062,0.8494623899459839,0.943894624710083,0.5705177783966064,MESH:D019636,25,False,True,False,DNN
2,0.0273918267339468,56.0,4.0,9249.0,54.0,0.9938054084777832,0.9333333373069763,0.5090909004211426,0.9302899837493896,0.6407490968704224,MESH:D019636,25,False,False,False,DNN
3,0.18882036209106445,88.0,911.0,9821.0,21.0,0.9140300750732422,0.08808808773756027,0.8073394298553467,0.928519070148468,0.6063690185546875,MESH:D019636,50,False,False,True,DNN
4,0.19435298442840576,98.0,1083.0,9648.0,12.0,0.8989945650100708,0.08298052847385406,0.8909090757369995,0.9729132056236267,0.654039740562439,MESH:D019636,50,False,True,False,DNN
5,0.020110223442316055,57.0,5.0,10744.0,35.0,0.996310293674469,0.9193548560142517,0.6195651888847351,0.9376979470252991,0.7042883634567261,MESH:D019636,50,False,False,False,DNN
6,0.20362356305122375,105.0,1310.0,9986.0,16.0,0.8838574290275574,0.0742049440741539,0.8677685856819153,0.9589857459068298,0.6303799748420715,MESH:D019636,75,False,False,True,DNN
7,0.23709072172641754,93.0,1807.0,9498.0,19.0,0.8400630354881287,0.04894736781716347,0.8303571343421936,0.9266637563705444,0.08468244224786758,MESH:D019636,75,False,True,False,DNN
8,0.024521848186850548,60.0,1.0,11301.0,55.0,0.9950950145721436,0.9836065769195557,0.52173912525177,0.9197256565093994,0.6636735200881958,MESH:D019636,75,False,False,False,DNN
9,0.13251769542694092,93.0,827.0,11004.0,21.0,0.9290079474449158,0.10108695924282074,0.8157894611358643,0.9466380476951599,0.606291651725769,MESH:D019636,100,False,False,True,DNN
10,0.24701490998268127,102.0,2249.0,9585.0,9.0,0.8109669089317322,0.04338579252362251,0.9189189076423645,0.9308089017868042,0.08402033895254135,MESH:D019636,100,False,True,False,DNN
11,0.024420952424407005,66.0,1.0,11811.0,67.0,0.9943072199821472,0.9850746393203735,0.49624061584472656,0.9347257614135742,0.6730047464370728,MESH:D019636,100,False,False,False,DNN
12,0.1782314032316208,101.0,903.0,11247.0,20.0,0.9247819781303406,0.10059761255979538,0.8347107172012329,0.9483937621116638,0.6404091119766235,MESH:D019636,125,False,False,True,DNN
13,0.16166746616363525,109.0,1130.0,11020.0,12.0,0.9069350361824036,0.0879741758108139,0.9008264541625977,0.9743494987487793,0.6382602453231812,MESH:D019636,125,False,True,False,DNN
14,0.020744912326335907,83.0,11.0,12126.0,51.0,0.9949474334716797,0.8829787373542786,0.6194030046463013,0.9556201696395874,0.7386114597320557,MESH:D019636,125,False,False,False,DNN
15,0.1212950274348259,110.0,809.0,11676.0,30.0,0.9335445761680603,0.11969532072544098,0.7857142686843872,0.9370962977409363,0.5796747207641602,MESH:D019636,150,False,False,True,DNN
16,0.14562074840068817,112.0,754.0,11742.0,17.0,0.9389306902885437,0.12933024764060974,0.8682170510292053,0.9702100157737732,0.696204423904419,MESH:D019636,150,False,True,False,DNN
17,0.020225830376148224,62.0,6.0,12505.0,52.0,0.995405912399292,0.9117646813392639,0.5438596606254578,0.9464989304542542,0.689100980758667,MESH:D019636,150,False,False,False,DNN
18,0.13032983243465424,86.0,775.0,11864.0,35.0,0.9365203976631165,0.09988385438919067,0.71074378490448,0.9213643670082092,0.5721377730369568,MESH:D019636,175,False,False,True,DNN
19,0.18633347749710083,102.0,1188.0,11453.0,17.0,0.9055642485618591,0.07906977087259293,0.8571428656578064,0.963087260723114,0.6050063371658325,MESH:D019636,175,False,True,False,DNN
20,0.018667761236429214,58.0,3.0,12647.0,52.0,0.9956896305084229,0.9508196711540222,0.5272727012634277,0.9592148661613464,0.7066807746887207,MESH:D019636,175,False,False,False,DNN
21,0.11293593049049377,89.0,690.0,12106.0,30.0,0.9442508816719055,0.11424903571605682,0.7478991746902466,0.9298630952835083,0.5990104675292969,MESH:D019636,200,False,False,True,DNN
22,0.15095679461956024,110.0,1028.0,11760.0,17.0,0.9190863370895386,0.0966608077287674,0.8661417365074158,0.9698736667633057,0.6655168533325195,MESH:D019636,200,False,True,False,DNN
23,0.018650639802217484,77.0,12.0,12779.0,47.0,0.995431661605835,0.8651685118675232,0.6209677457809448,0.9607908725738525,0.7381628751754761,MESH:D019636,200,False,False,False,DNN
24,0.09689074754714966,91.0,598.0,12361.0,32.0,0.9518422484397888,0.1320754736661911,0.7398374080657959,0.9168436527252197,0.6391934752464294,MESH:D019636,225,False,False,True,DNN
25,0.19550244510173798,117.0,1270.0,11689.0,6.0,0.9024614095687866,0.08435472100973129,0.9512194991111755,0.9815446138381958,0.7325382232666016,MESH:D019636,225,False,True,False,DNN
26,0.022450963035225868,79.0,5.0,12933.0,65.0,0.9946491122245789,0.9404761791229248,0.5486111044883728,0.9626815319061279,0.7026708126068115,MESH:D019636,225,False,False,False,DNN
